District,school_name,地址,電話,傳真,電郵,網址,url,校長,校監/校管會主席
沙田區,保良局朱敬文中學,新界沙田大圍隆亨邨。,26991031,26030743,master@plkcwc.edu.hk,https://www.plkcwc.edu.hk/,https://www.schooland.hk/ss/plkcwc,趙文浩先生 Mr. Chiu Man Ho,陳細潔小姐 Miss Abbie Sai Kit Chan
沙田區,樂道中學,新界沙田美林邨。,26021000,26927712,school@locktao.edu.hk,https://www.locktao.edu.hk,https://www.schooland.hk/ss/locktao,王志偉先生 Mr. Wong Chi-wai,曾健和先生 Mr. Tsang Kin-woo
沙田區,曾璧山(崇蘭)中學,新界沙田馬鞍山恆光街12號。,26404933,26403680,contact@tpsslss.edu.hk,https://www.tpsslss.edu.hk/,https://www.schooland.hk/ss/tpsss,何沛勝先生 Mr. Ho Pui Sing,黃真如女士 Ms. Wong Jan Yue Regina
沙田區,明愛馬鞍山中學,新界沙田馬鞍山錦英路2號。,26419733,26435704,mail@cmos.edu.hk,https://www.cmos.edu.hk,https://www.schooland.hk/ss/cmos,曹雪蓮女士 Ms. Tso Suet Lin Shirley,霍建強先生 Mr. Fok Kin Keung Dominic Savio
沙田區,東華三院邱金元中學,新界沙田第一城。,26497385,26494688,ykyss@tungwah.org.hk,http://www.twyky.edu.hk,https://www.schooland.hk/ss/twyky,杜穎禧先生 Mr. To Wing Hei,"楊燕芝女士 Ms. Yeung Yin Chi, Jennifer"
沙田區,仁濟醫院董之英紀念中學,新界沙田馬鞍山馬鞍山路210號。,26409822,26432808,office@ychtcy.edu.hk,https://www.ychtcy.edu.hk,https://www.schooland.hk/ss/ychtcy,黃攸杰先生 Mr. Wong Yau Kit,黃偉健先生 Mr. Wong Wai Kin
沙田區,啓新書院,新界沙田馬鞍山恆明街5號。,35563556,35563446,info@rchk.edu.hk,https://www.rchk.edu.hk,https://www.schooland.hk/ss/renaissance,Mr Brown Jr Harry Thomas,Mrs Greer Belinda Margaret
沙田區,香港李寶椿聯合世界書院,沙田西沙公路落禾沙里10號。,26400441,26434088,admissions@lpcuwc.edu.hk,https://www.lpcuwc.edu.hk/,https://www.schooland.hk/ss/lpcuwc,Dr. Spencer A. Fowler,Mr Tong Kai Hong Anthony
大埔區,迦密柏雨中學,新界大埔大元邨。,26650078,26621785,cpu@cpu.edu.hk,https://www.cpu.edu.hk,https://www.schooland.hk/ss/cpu,黃峻先生 Mr. Wong Chun,胡定邦先生 Mr. Wu Ting Pang
大埔區,恩主教書院,新界大埔培賢里。,26560017,26546224,valtorta@valtorta.edu.hk,http://www.valtorta.edu.hk,https://www.schooland.hk/ss/valtorta,黃菱茵女士 Ms. Wong Ling Yan,"吳慧思女士 Ms. Woo Wai See, Alice"
大埔區,王肇枝中學,新界大埔廣福道182號。,26561270,26507256,mail@wscss.edu.hk,http://www.wscss.edu.hk,https://www.schooland.hk/ss/wscss,鄭思宏先生 Mr. Cheng Sze Wang,鄧啟明先生 Mr. Tang Kai Ming Kenneth
大埔區,聖公會莫壽增會督中學,新界大埔運頭角里26號。,26567804,26507265,info@mst.edu.hk,http://www.mst.edu.hk,https://www.schooland.hk/ss/mst,王莉莉女士 Ms. Wong Lee Lee,王紫薇女士 Ms. Wong Chi Mei Jennifer
大埔區,南亞路德會沐恩中學,新界大埔大元邨。,26673129,26650600,info@ilc.edu.hk,http://www.ilc.edu.hk,https://www.schooland.hk/ss/ilc,屈佩芬女士 Ms. Wut Pui Fun,司徒烱培先生 Mr. Albert King Pui Szeto
大埔區,羅定邦中學,新界大埔馬聰路8號。,26851210,26851212,ltpss@ltpss.edu.hk,http://www.ltpss.edu.hk,https://www.schooland.hk/ss/ltpss,郭永強先生 Mr. Kwok Wing Keung,曾翠卿女士 Ms. Tsang Chui Hing Betty
大埔區,孔教學院大成何郭佩珍中學,新界大埔富善邨。,26665926,26607988,info@ctshkpcc.net,http://www.ctshkpcc.edu.hk,https://www.schooland.hk/ss/chkpcc,周啓廸先生 Mr. Chow Kai-tik Brian,湯恩佳博士 Dr. Tong Yun-kai
大埔區,港九街坊婦女會孫方中書院,新界大埔大埔公路大埔滘段4643號。,26567123,26546886,info@sunfc.edu.hk,http://sunfc.school.hk,https://www.schooland.hk/ss/sunfc,胡鳳琼女士 Ms. Wu Fung King,陳趙滿菊博士 Dr. Tan Chiu Joise
大埔區,圓玄學院第二中學,新界大埔富善邨。,26616038,26613337,enquiry@yy2.edu.hk,http://www.yy2.edu.hk,https://www.schooland.hk/ss/yy2,楊映輝先生 Mr. Yeung Ying Fai,陳國超博士 Dr. Chan Kwok Chiu
大埔區,救恩書院,新界大埔富善邨。,26608308,26620377,mail@kyc.edu.hk,https://www.kyc.edu.hk,https://www.schooland.hk/ss/kyc,温結冰女士 Ms. Wan Kit Ping,黃文事先生 Mr. Wong Man Sze
大埔區,大埔三育中學,新界大埔大埔頭徑2號。,26653459,26642717,enquiry@tpsy.edu.hk,http://www.tpsy.edu.hk,https://www.schooland.hk/ss/tpsy,陳漢源博士 Dr. Chan Hon Yuen,湛志凡牧師 Pr. Cham Chi Fan
大埔區,神召會康樂中學,新界大埔寶雅苑。,26520698,26522070,aoghsspchk@yahoo.com.hk,https://www.hebron.edu.hk,https://www.schooland.hk/ss/hebron,蔡康年,張德明牧師 Rev. Cheung Tak Ming
大埔區,迦密聖道中學,新界大埔太和路10號。,26539786,26532583,mail@chw.edu.hk,http://www.chw.edu.hk,https://www.schooland.hk/ss/chw,劉詠詩女士 Ms. Lau Wing Sze,徐奇榮先生 Mr. Chui Ki Wing Horace
大埔區,佛教大光慈航中學,新界大埔翠怡街4號。,26640833,26646687,btc@btkchc.edu.hk,http://www.btkchc.edu.hk,https://www.schooland.hk/ss/btkchc,梁穎媛女士 Ms. Leung Wing Woon,范勢楚先生 Mr. Fan Sai Chor
大埔區,中華聖潔會靈風中學,新界大埔棟樑里1號。,29589694,29589846,lsc@lsc.edu.hk,https://www.lsc.edu.hk,https://www.schooland.hk/ss/lsc,李志誠先生 Mr. Lee Chi Shing,廖錦培博士 Dr. Liu Kam Pui
大埔區,靈糧堂劉梅軒中學,新界大埔雍宜路3號。,26531234,26532111,school@llcmhlau.edu.hk,http://www.llcmhlau.edu.hk,https://www.schooland.hk/ss/llcmhlau,林治彬先生 Mr. Lam Chi Bun,胡葆珊女士 Ms. Woo Po Shan Faustine
大埔區,馮梁結紀念中學,新界大埔寶湖道22號。,26516033,26509629,info@flk.edu.hk,http://www.flk.edu.hk,https://www.schooland.hk/ss/flk,黃慧珊女士 Ms. Wong Wai Shan,歐陽志剛先生 Mr. Au Yeung Chi Kong
大埔區,香港教師會李興貴中學,新界大埔運頭塘邨。,26317556,26517911,info@hktalhk.edu.hk,http://www.hktalhk.edu.hk,https://www.schooland.hk/ss/hktalhk,陳思慈女士 Ms. Tan Sze Chi,李永鴻先生 Mr. Li Wing Hung
大埔區,新界鄉議局大埔區中學,新界大埔大元邨。,26643032,26678085,nthyktpdss@edb.gov.hk,https://www.nthyktpdss.edu.hk,https://www.schooland.hk/ss/nthyktpdss,黃國強先生 Mr. Wong Kwok Keung,林菁樺女士 Ms. Lam Ching Wa
大埔區,香港紅卍字會大埔卍慈中學,新界大埔富亨邨。,26666821,26678029,info@hkrsstpss.edu.hk,http://www.hkrsstpss.edu.hk,https://www.schooland.hk/ss/hkrsstpss,施家祺博士 Dr. Sze Ka Kei Patrick,柯愈强先生 Mr. Ko Yu Keung
大埔區,香港墨爾文國際學校,新界大埔科進路3號。,38984699,,info@malverncollege.org.hk,http://www.malverncollege.org.hk,https://www.schooland.hk/ss/malvern,Mr Lister Robin Anthony,蘇婕女士
大埔區,大光德萃書院,新界大埔錦山178號。,23389186,,tkh@sthilarys.edu.hk,https://www.tkhc.edu.hk/,https://www.schooland.hk/ss/tkhc,張毅,康寶森
西貢區,迦密主恩中學,新界將軍澳寶林邨。,27010908,27040404,info@school.cdgfss.edu.hk,http://www.cdgfss.edu.hk,https://www.schooland.hk/ss/cdgfss,"徐家賢先生 Mr. Chui Ka Yin, Jerry",王海嬰教授 Prof. Wong Hoi Ying
西貢區,播道書院,新界將軍澳至善街7號。,23661802,23661732,admission@evangel.edu.hk,https://www.evangel.edu.hk,https://www.schooland.hk/ss/evangel,盧偉成先生 Mr. Lo Wai Shing Vincent,杜耀君先生 Mr. To Yiu Kwan
西貢區,優才楊殷有娣書院,將軍澳調景嶺嶺光街10號。,25356867,26236550,secondary@gtcollege.edu.hk,https://www.gtcollege.edu.hk,https://www.schooland.hk/ss/gtcollege,譚國偉博士 Dr. Raymond Kwok Wai Tam,李汝大先生 Mr. Desmond Yu Tai Lee
西貢區,景嶺書院,新界將軍澳林盛路1號。,27029602,27043244,klc-mail@kingling.edu.hk,https://www.kingling.edu.hk,https://www.schooland.hk/ss/kingling,"彭瑋湞女士 Ms. Pang Wai Ching, Eva",余啓繁先生 Mr. Yu Che Fan
西貢區,基督教宣道會宣基中學,新界將軍澳唐俊街6號。,21916022,21916601,skss@skss.edu.hk,https://www.skss.edu.hk,https://www.schooland.hk/ss/skss,何俊恩先生 Mr. Ho Chun Yan,蘇國生博士 Dr. So Kwok Sang
西貢區,保良局羅氏基金中學,新界將軍澳陶樂路8號。,27018778,27013866,info@plklfc.edu.hk,http://www.plklfc.edu.hk,https://www.schooland.hk/ss/plklfc,孫嘉俊博士 Dr. Suen Ka Chun,"蔡加敏女士 Ms. Choi Ka Man, Carmen"
西貢區,港澳信義會慕德中學,新界將軍澳厚德邨。,27026509,27019865,info@qmss.edu.hk,http://www.qmss.edu.hk,https://www.schooland.hk/ss/qmss,陸志豪先生 Mr. Luk Chi Ho,楊文玉牧師 Rev. Yeung Man Yuk
西貢區,啟思中學,西貢區將軍澳蓬萊路3號。,23360233,27013277,admin@css.edu.hk,https://www.css.edu.hk/,https://www.schooland.hk/ss/css,"Mr. Stephen Hindes Mr. Hindes, Stephen Maxwell",方域先生 Mr. Fong Wick Victor
西貢區,真道書院,新界將軍澳勤學里1號。,23372123,23376848,info@logosacademy.edu.hk,https://www.logos.edu.hk/,https://www.schooland.hk/ss/logosacademy,李澤康博士 Dr. Lee Chak Hong,鍾嘉樂牧師 Rev. Chung Ka Lok
西貢區,將軍澳官立中學,新界將軍澳敬賢里2號。,27040051,27040777,info@tkogss.edu.hk,http://www.tkogss.edu.hk,https://www.schooland.hk/ss/tkogss,姚寶琼女士 Ms. Yiu Po King,李建寰先生 Mr. Lee Kin Wan
西貢區,仁濟醫院王華湘中學,新界將軍澳唐俊街8號。,27060477,27060455,info@ychwwsss.edu.hk,https://www.ychwwsss.edu.hk,https://www.schooland.hk/ss/ychwwsss,文嘉燕,王賢訊先生 Mr. Wong Yin Shun Vincent
西貢區,保良局甲子何玉清中學,新界將軍澳集福路2號。,27037363,27049602,info@plkhyc1984.edu.hk,https://www.plk1984.edu.hk,https://www.schooland.hk/ss/plk1984,林明茵女士 Ms. Lam Ming Yan,呂鈞堯先生 Mr. Lui Kwan Yiu
西貢區,順德聯誼總會鄭裕彤中學,新界將軍澳學林里9號。,21910291,21910290,info@cyt.edu.hk,https://www.cyt.edu.hk/,https://www.schooland.hk/ss/cytss,李永揚先生 Mr. Lee Wing Yeong,杜半之先生 Mr. To Pun Chi
西貢區,東華三院呂潤財紀念中學,新界將軍澳毓雅里8號。,27060743,27024592,twghlycmc@gmail.com,https://www.lycmc.edu.hk,https://www.schooland.hk/ss/lycmc,"黎偉江先生 Mr. Lai Wai Kong , Pan","呂博碩太平紳士 Mr. Lui Pok Shek, Willie, JP"
西貢區,將軍澳香島中學,新界將軍澳勤學里4號。,26233039,26233193,schoolmail@htss.edu.hk,https://www.tko.heungto.net,https://www.schooland.hk/ss/tko-heungto,"鍾堯基先生 Mr. Chung Yiu Kay, Wilson",葉燕平校監 Mr. Ip Yin Ping
西貢區,寶覺中學,新界將軍澳彩明街9號彩明苑。,27022863,27022337,pokok@pokok.edu.hk,http://www.pokok.edu.hk,https://www.schooland.hk/ss/pokok,陳淑雯女士 Ms. Chan Shuk Man,釋演尊法師 Ven. Sik Yen Tsun
西貢區,張沛松紀念中學,新界將軍澳運隆路3號。,27047002,26237885,cpcmail@cpc.edu.hk,http://www.cpc.edu.hk,https://www.schooland.hk/ss/cpc,何惠成先生 Mr. Ho Wai Shing,"張達全先生 Mr. Chang, Richard Tat Chuen"
西貢區,新界西貢坑口區鄭植之中學,新界西貢竹角竹角路8號。,27198598,27194078,enquiry@cccss.edu.hk,http://www.cccss.edu.hk,https://www.schooland.hk/ss/cccss,李志霖先生 Mr. Li Chi Lam,"鄭建雄先生 Mr. Cheng Kin Hung, Ken"
西貢區,鄧英喜中學,新界將軍澳唐賢里2號。,22463221,22464514,webadmin@pohtyh.edu.hk,https://www.pohtyh.edu.hk,https://www.schooland.hk/ss/pohtyh,李慧女士 Ms. Lee Wai,鄧英喜太平紳士 Mr. Tang Ying Hei
西貢區,天主教鳴遠中學,新界將軍澳厚德邨。,27027102,27027370,info@mingyuen.edu.hk,http://www.mingyuen.edu.hk,https://www.schooland.hk/ss/mingyuen,周黎明博士 Dr. Chau Lai Ming,趙双波神父 Fr. Zhao Shuangbo
西貢區,圓玄學院第三中學,將軍澳唐明街2號尚德邨。,21783223,21783636,yy3mail@hktayy3.edu.hk,https://www.hktayy3.edu.hk,https://www.schooland.hk/ss/hktayy3,"賴俊榮先生 Mr. Lai Chun Wing, Alan",趙耀年先生 Mr. Chiu Yiu Nin
西貢區,仁濟醫院靚次伯紀念中學,新界將軍澳毓雅里10號。,27029033,27021170,lcp-mail@lcp.mysch.net,http://www.lcp.edu.hk,https://www.schooland.hk/ss/lcp,劉世蒼,馮卓能先生 Mr. Fung Cheuk Nang. Clement
西貢區,香海正覺蓮社佛教正覺中學,新界將軍澳調景嶺翠嶺路38號。,22463383,22463283,chingkok@bckss.edu.hk,http://www.bckss.edu.hk,https://www.schooland.hk/ss/bckss,徐菀楠女士 Ms. Tsui Yuen Nam Wendy,李家祥先生 Mr. Lee Ka Cheung
西貢區,馬陳端喜紀念中學,新界將軍澳運隆路2號。,27067477,27064177,info@mcdhmc.edu.hk,https://www.mcdhmc.edu.hk,https://www.schooland.hk/ss/mcdhmc,崔永浩先生 Mr. Chui Samuel Wing Ho,戎子由博士 Rev. Dr. Yung Tse You
西貢區,西貢崇真天主教學校,新界西貢普通道A-E座。,27926712,27910401,sts-mail@hkedcity.net,https://www.sts.edu.hk,https://www.schooland.hk/ss/sts,甘陳富文女士 Ms. Kum Chan Fu Man,"潘子光神父 Rev. Duggimpudi, Raja Ratna Reddy"
西貢區,萬鈞匯知中學,新界將軍澳勤學里2號。,27066969,27069906,enquiry@mkqc.edu.hk,https://www.mkqc.edu.hk/,https://www.schooland.hk/ss/qualiedcollege,黃建新先生 Mr. Wong Kin San,譚萬鈞教授 Prof. Tam Man Kwan
西貢區,香港復臨學校,西貢清水灣道1111號。,26230034,26230431,info@hkaa.edu.hk,https://www.hkaa.edu.hk,https://www.schooland.hk/ss/hkaa,Ms. Ola Hall,Mr Folkenberg Jr Robert Stanley
屯門區,宣道會陳瑞芝紀念中學,新界屯門友愛邨友愛路7號。,24591166,24402141,info@scc.edu.hk,https://www.scc.edu.hk,https://www.schooland.hk/ss/scc,陳凱茵,"王香生教授 Prof. Wong Heung Sang, Stephen"
屯門區,保良局百周年李兆忠紀念中學,新界屯門大興邨。,24623945,24533094,office@plkc.edu.hk,https://www.plkc.edu.hk/,https://www.schooland.hk/ss/plkclscmc,呂恒森先生 Mr. Lui Hang Sum,何猷亨先生 Mr. Ho Arnaldo Yau Heng
屯門區,保良局董玉娣中學,新界屯門湖景邨湖暉街。,24631766,24616900,email@plktytc.edu.hk,https://www.plktytc.edu.hk,https://www.schooland.hk/ss/plktytc,劉子聰先生 Mr. Lau Tsz Chung,唐楚男律師 Mr. Tong John Chor Nam
屯門區,順德聯誼總會梁銶琚中學,新界屯門安定邨。,24580766,24400692,info@lkkc.edu.hk,http://www.lkkc.edu.hk,https://www.schooland.hk/ss/lkkc,英佩詞先生 Mr. Ying Pui Chi Bosco,勞潔儀女士 Miss Lo Kit Yee Katherine
屯門區,順德聯誼總會譚伯羽中學,新界屯門友愛邨。,24501402,24401994,info@tpyc.edu.hk,http://www.tpyc.edu.hk,https://www.schooland.hk/ss/tpyc,尹仲其先生 Mr. Wan Chung Ki,何德心先生 Mr. Ho Tak Sum
屯門區,馬可賓紀念中學,新界屯門石排頭路17號。,24077440,24077443,mkpcollege@makopan.edu.hk,https://www.makopan.edu.hk,https://www.schooland.hk/ss/makopan,張冠康先生 Mr. Cheung Koon Hong,"彭秋嫦女士 Ms. Pang Chau Sheung, Rosa"
屯門區,仁愛堂田家炳中學,新界屯門山景邨。,24665270,24643243,office@yottkp.edu.hk,http://www.yottkp.edu.hk,https://www.schooland.hk/ss/yottkp,"紀思輝博士 Dr. Kai Sze Fai, Alex",田慶先先生 Mr. Tin Hing Sin
屯門區,屯門官立中學,新界屯門青山公路青山灣段393號。,24580459,26183160,enquiry@mail.tmgss.edu.hk,https://www.tmgss.edu.hk,https://www.schooland.hk/ss/tmgss,崔雅蓮女士 Ms. Chui Eileen,李建寰先生 Mr. Lee Kin-Wan
屯門區,路德會呂祥光中學,新界屯門安定邨。,24503618,24400104,lckoffice@lck.edu.hk,http://www.lck.edu.hk,https://www.schooland.hk/ss/lck,方翠儀女士 Ms. Fong Chui Yee Christina,戎子由博士 Dr. Yung Tse You
屯門區,妙法寺劉金龍中學,新界屯門青山公路藍地段22號。,24619566,24643133,office@lkl.edu.hk,http://www.lkl.edu.hk,https://www.schooland.hk/ss/lkl,黃美珠女士 Ms. Wong Mei Chu,吳彩華先生 Mr. NG Choi-wah
屯門區,南屯門官立中學,新界屯門湖山路218號。,24045506,26183151,stmgss@edb.gov.hk,http://www.stmgss.edu.hk,https://www.schooland.hk/ss/stmgss,陳耀明先生 Mr. CHIN Yiu Ming,簡凱恩女士 Ms. KAN Hoi Yan
屯門區,屯門天主教中學,新界屯門建生邨。,24632082,24676036,info@home.tmcss.edu.hk,https://www.tmcss.edu.hk,https://www.schooland.hk/ss/tmcss,鄭淑華,"陳振光博士 Dr. Chan Chun Kwong, Roger"
屯門區,浸信會永隆中學,新界屯門河興街6A大興花園第2期。,24643638,24634382,bwlss@bwlss.edu.hk,https://www.bwlss.edu.hk,https://www.schooland.hk/ss/bwlss,鄭繼霖先生 Mr. Cheng Kai Lam,吳卓穎博士 Dr. Ng Cheuk Wing Margaret
屯門區,宣道中學,新界屯門良才里11號。,24692080,24637225,cac@cactm.edu.hk,https://www.cactm.edu.hk/,https://www.schooland.hk/ss/cactm,吳聲展先生 Mr. Ng Sing Chin,吳添揚先生 Mr. Ng Tim Yeung
屯門區,崇真書院,新界屯門良才里9號。,35076400,24637535,ttc@ttc.edu.hk,http://www.ttc.edu.hk,https://www.schooland.hk/ss/ttc,區國年博士 Dr. Au Kwok Nin,劉錦昌先生 Mr. Lau Kam Cheong
屯門區,東華三院辛亥年總理中學,新界屯門湖景邨湖昌街3號。,24645220,24614724,mail@shd.edu.hk,https://www.shd.edu.hk,https://www.schooland.hk/ss/shd,李志文先生 Mr. Li Chi Man,伍怡先生 Mr. Ng Jonathan Yee
屯門區,迦密唐賓南紀念中學,新界屯門湖景邨湖月街2號。,24651585,24663528,mail@cbt.edu.hk,https://www.cbtmss.edu.hk/,https://www.schooland.hk/ss/cbt,陳海智博士 Dr. Chan Oi Chi,黃兆輝教授 Prof. Wong Siu Fai
屯門區,香海正覺蓮社佛教梁植偉中學,新界屯門湖景邨湖暉街7號。,24676672,24552060,school@blcwc.edu.hk,https://www.blcwc.edu.hk,https://www.schooland.hk/ss/blcwc,黃秀儀女士 Ms. Wong Sau Yi,釋宏明法師 Ven. Shi Hong Ming
屯門區,新生命教育協會平安福音中學,新界屯門恆貴街3號。,24401828,24407611,enquiry@nlsipess.edu.hk,http://www.nlsipess.edu.hk/,https://www.schooland.hk/ss/nlsipess,"劉美姿女士 Ms. Lau May Chi, Stella",胡仰基先生 Mr. Wu Yeung Key Jimmy
屯門區,佛教沈香林紀念中學,屯門大興邨屋邨中學第一號。,24377000,24377099,info@bsc.edu.hk,https://www.bsc.edu.hk/,https://www.schooland.hk/ss/bshlmc,"馮順寧女士 Miss Fung Shun Ning, Brenda",釋衍空法師 Ven. Sik Hin Hung
屯門區,中華基督教會何福堂書院,新界屯門新墟青山公路28號。,24596354,24572648,hft-mail@hftc.edu.hk,https://www.hftc.edu.hk,https://www.schooland.hk/ss/hftc,梁文祺博士 Dr. Leung Man Ki,岑國欣教授 Prof. Shum Kwok Yan Daisy
屯門區,青松侯寶垣中學,新界屯門恆富街21號。,24577154,24597785,email@cchpwss.edu.hk,https://www.cchpwss.edu.hk,https://www.schooland.hk/ss/cchpwss,方嘉琪女士 Ms. Fong Ka Ki Felicity,"周和來先生 Mr. Chau Woo Loi, Tony"
屯門區,廠商會蔡章閣中學,新界屯門青海圍1號。,24520681,24589083,info@cmacck.edu.hk,https://www.cmacck.edu.hk,https://www.schooland.hk/ss/cmacck,湯湛津先生 Mr. Tong Cham Chun,劉健華博士 Dr. Lau Kin Wah
屯門區,屯門裘錦秋中學,新界屯門楊青路28號。,24611555,24646161,mail@jcctm.edu.hk,http://www.jcctm.edu.hk,https://www.schooland.hk/ss/jcctm,陳月平博士 Dr. Chan Yuet Ping,"邱達文先生 Mr. Chiu, Desmond"
屯門區,聖公會聖西門呂明才中學,新界屯門鄉事會路85號。,24598236,26183155,lmc@skhsslmc.edu.hk,https://www.skhsslmc.edu.hk,https://www.schooland.hk/ss/skhsslmc,湯皓勛先生 Mr. Tong Ho Fun,"郭始基先生 Mr. Kwok Chi Kay, Peter"
屯門區,東華三院邱子田紀念中學,新界屯門兆康苑。,24652205,24559466,mailbox@ytt.edu.hk,https://www.ytt.edu.hk,https://www.schooland.hk/ss/ytt,"葉偉儀先生 Mr. Yip Wai Yee, Wharlee","李曠怡先生 Mr. Lee Kwong Yee, Jason Joseph"
屯門區,仁濟醫院第二中學,新界屯門楊青路28號。,24673736,24562302,school@ych2ss.edu.hk,http://www.ych2ss.edu.hk,https://www.schooland.hk/ss/ych2ss,鍾偉成,"陳周薇薇校監 Chen Chou Mei Mei, Vivien"
屯門區,仁愛堂陳黃淑芳紀念中學,新界屯門旺賢街8號。,24666802,24629369,mail@yotcwsf.edu.hk,https://yotcwsf.edu.hk,https://www.schooland.hk/ss/yotcwsf,劉碧珊女士 Ms. Lau Pik Shan Ron Emily,張華強博士 Dr. Cheung Wah Keung
屯門區,譚李麗芬紀念中學,新界屯門新墟新和里10號。,24522422,24400304,tll-mail@tllf.edu.hk,http://www.tllf.edu.hk,https://www.schooland.hk/ss/tllf,甄靄齡女士 Ms. Yan Oi Ling,李錦昌博士 Dr. Li Kam Cheong
屯門區,鐘聲慈善社胡陳金枝中學,新界屯門兆麟街20號。,24524688,24588130,info@csbs.edu.hk,http://www.csbs.edu.hk,https://www.schooland.hk/ss/csbs,劉德銘先生 Mr. Lau Tak Ming,王子達先生 Mr. Wong Tsz Tat
屯門區,可藝中學,新界屯門愛明里8號。,24417100,24416753,info@hongai.edu.hk,https://www.hongai.edu.hk,https://www.schooland.hk/ss/hongai,"張建新先生 Mr. Cheung Kin-sun, Jackson",劉國基先生 Mr. LAU Kwok-kee
屯門區,新會商會中學,新界屯門良景邨。,24632660,24643232,swcs@swcs.edu.hk,http://www.swcs.edu.hk,https://www.schooland.hk/ss/swcs,李卓興博士 Dr. Lee Cheuk Hing,趙子基先生 Mr. Chiu Tsz Kei
屯門區,深培中學,新界屯門兆麟街18號。,24524702,24517154,info@semple.edu.hk,http://www.semple.edu.hk,https://www.schooland.hk/ss/semple,章蕾博士 Dr. Cheung Lui,王振達先生 Mr. Wong Chun Tat
屯門區,恩平工商會李琳明中學,新界屯門山景邨。,24670652,24670775,school@ypicallmc.edu.hk,https://www.ypicallmc.edu.hk,https://www.schooland.hk/ss/ypicallmc,曹麗儀女士 Ms. Tsao Lai Yee,李慧芬女士 MS. Lee Wai Fun
屯門區,明愛屯門馬登基金中學,新界屯門旺賢街3號。,24610304,30138634,info@tmmarden.edu.hk,https://www.tmmarden.edu.hk,https://www.schooland.hk/ss/tmmarden,朱婉儀女士 Ms. Chu Yuen Yee,黃循萬先生 Mr. Wong Chun Man
屯門區,加拿大神召會嘉智中學,新界屯門湖翠路273號。,24413818,24048394,kcss@kachi.edu.hk,http://www.kachi.edu.hk,https://www.schooland.hk/ss/kachi,黃偉強先生 Mr. Wong Wai Keung,梁浩鋒博士 Dr. Leung Ho Fung
屯門區,東華三院鄺錫坤伉儷中學,新界屯門松齡徑。,24699010,24699008,contact@twghsksk.edu.hk,http://www.twghsksk.edu.hk,https://www.schooland.hk/ss/twghsksk,陳圖健先生 Mr. Chan To Kin,"蔡加怡小姐 Ms. Choi Ka Yee, Crystal"
元朗區,新界鄉議局元朗區中學,新界元朗教育路123號。,24766226,24747376,nthykyldss@edb.gov.hk,http://www.nthykyldss.edu.hk,https://www.schooland.hk/ss/nthykyldss,袁廣業先生 Mr. Yuen Kwong Yip,林菁樺女士 Ms. Lam Ching Wa
元朗區,天主教崇德英文書院,新界元朗洪水橋洪德路1號。,24764263,24734437,mail@stc.edu.hk,https://www.stc.edu.hk,https://www.schooland.hk/ss/stc,黎惠敏女士 Ms. Lai Wai Man,鄺芍敏女士 Ms. Kwong Cheuk Man Charmaine
元朗區,元朗信義中學,新界天水圍天耀邨第2期。,24480622,24480698,tswyllss@yahoo.com.hk,http://www.yll.edu.hk,https://www.schooland.hk/ss/yll,尹浩然先生 Mr. Wan Ho Yin,"陳健雄先生 Mr. Chan Kin Hung, Charles"
元朗區,中華基督教會基元中學,新界元朗鳳攸東街。,24750331,24745663,mail@ccckyc.edu.hk,http://ccckyc.edu.hk,https://www.schooland.hk/ss/ccckyc,鄭禮林博士 Dr. Cheng Lai Lam Felix,黃成榮教授 Prof. Wong Sing Wing
元朗區,趙聿修紀念中學,新界元朗體育路七號。,24778237,24747319,clsmss@edb.gov.hk,https://www.clsmss.edu.hk,https://www.schooland.hk/ss/clsmss,胡潔貞女士 Ms. Woo Kit Ching,馬雪兒女士 Ms. Ma Suet Yee
元朗區,香港青年協會李兆基書院,新界天水圍天葵路12號。,21461128,21461662,hlc@hlc.edu.hk,http://www.hlc.edu.hk,https://www.schooland.hk/ss/hlc,連鎮邦先生 Mr. Lin Chun Pong,呂慧蓮女士 Ms. Lui Wai-lin
元朗區,聖公會白約翰會督中學,新界元朗鳳攸南街。,24754778,24799150,info@skhbbss.edu.hk,http://www.skhbbss.edu.hk,https://www.schooland.hk/ss/skhbbss,"吳幼美女士 Ms. Ng Yau Mei, Shirley",賴錫璋先生 Mr. Lai Daniel
元朗區,香港管理專業協會羅桂祥中學,新界天水圍天柏路26號。,24703363,24701106,college@hkmakslo.edu.hk,https://www.hkmakslo.edu.hk,https://www.schooland.hk/ss/hkmakslo,梁國基先生 Mr. Leung Kwok Kei,潘偉賢先生 Mr. Poon Wai Yin Paul
元朗區,東華三院盧幹庭紀念中學,新界元朗朗屏邨第三期。,24742678,24747086,lktss@tungwah.org.hk,https://web.lktmc.edu.hk/,https://www.schooland.hk/ss/lktmc,莊一秀女士 Ms. Chong Yat Sau,陳家歡女士 Ms. Chan Katherine
元朗區,元朗商會中學,新界元朗豐年路20號。,24787348,24730076,info@ylmass.edu.hk,http://www.ylmass.edu.hk,https://www.schooland.hk/ss/ylmass,周可慧女士 Ms. Chau Ho Wai,黃元弟先生 Mr. Wong Yuen Tai
